image_name,hand_idx,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y
EK_00084_P04_06_frame_0000014060_r.jpg,0,1635.33,1105.67,1576.67,1083.67,1553.33,1023.67,1534.00,946.33,1524.00,901.67,1689.33,981.67,1615.33,893.67,1573.00,880.50,1534.00,897.50,1723.33,1002.33,1658.00,946.33,1603.00,937.50,1555.00,955.50,1740.00,1035.67,1680.67,990.33,1617.00,982.50,1584.00,1017.50,1752.33,1068.33,1701.67,1031.00,1657.00,1025.67,1629.00,1061.67
EK_00084_P04_06_frame_0000015071_r.jpg,0,1662.00,1092.50,1582.00,1093.50,1503.00,1071.50,1397.00,1045.50,1303.00,1013.50,1412.33,916.33,1290.33,921.67,1226.33,947.67,1166.33,975.67,1415.33,877.50,1315.00,845.00,1248.33,885.00,1200.33,926.33,1415.33,860.50,1301.67,835.00,1269.00,888.33,1235.67,935.67,1414.33,847.67,1353.67,849.00,1309.00,868.33,1279.47,904.05
EK_00084_P04_06_frame_0000015302_r.jpg,0,1579.00,701.00,1487.00,703.00,1409.67,702.33,1355.00,702.33,1304.33,702.33,1397.67,611.67,1315.30,648.62,1291.00,693.67,1271.00,722.33,1397.67,642.33,1358.33,663.67,1335.67,697.67,1315.67,736.33,1407.00,660.33,1368.33,682.33,1363.23,708.34,1385.35,740.78,1411.67,681.67,1391.25,687.70,1385.67,717.67,1401.67,737.67
EK_00084_P04_06_frame_0000017084_r.jpg,0,1407.67,689.00,1341.33,659.06,1286.67,625.42,1243.43,603.20,1199.67,584.33,1332.33,531.00,1276.46,500.50,1233.67,517.00,1205.67,537.67,1319.67,551.67,1277.00,539.67,1243.00,549.67,1212.33,558.33,1313.67,580.33,1276.33,559.67,1245.67,565.00,1220.61,570.77,1309.00,601.67,1278.33,583.67,1253.67,585.67,1230.33,591.00
EK_00084_P04_06_frame_0000017448_r.jpg,0,1429.67,416.67,1371.84,426.16,1319.35,423.72,1314.33,390.67,1341.67,364.67,1307.67,336.00,1293.00,334.67,1277.67,332.67,1265.67,330.67,1354.75,307.14,1342.33,328.00,1334.33,356.67,1365.58,372.83,1403.58,302.87,1392.33,324.00,1383.00,348.67,1412.74,363.29,1448.75,302.87,1428.33,317.33,1427.67,344.67,1447.53,352.31
EK_00084_P04_06_frame_0000018536_l.jpg,0,897.00,682.67,967.67,632.67,1004.89,572.60,1024.06,513.57,1049.67,459.33,922.87,489.80,931.30,405.48,969.42,410.00,1004.42,431.00,879.94,505.14,902.42,435.00,936.92,442.00,976.42,457.00,851.50,528.67,883.50,476.00,910.83,474.00,942.17,482.67,846.83,551.33,875.50,517.33,894.17,506.67,926.83,518.67
EK_00084_P04_06_frame_0000018827_l.jpg,0,986.75,471.50,997.00,410.87,1001.66,351.35,1042.83,316.17,1074.83,329.17,942.33,351.83,965.00,333.17,992.83,311.17,1030.83,316.17,982.83,377.17,1001.83,365.17,1026.83,355.17,1071.83,356.17,1007.83,401.17,1025.83,388.17,1048.83,375.17,1079.83,381.17,1034.83,435.17,1052.83,421.17,1071.83,416.17,1092.83,416.17
EK_00084_P04_06_frame_0000019118_l.jpg,0,1131.50,1068.00,1089.67,989.33,1094.33,897.33,1125.00,834.00,1143.00,780.67,1211.00,895.33,1241.00,870.00,1275.00,840.67,1310.33,810.67,1242.33,918.67,1273.00,879.33,1293.00,861.33,1320.33,821.33,1260.33,928.00,1285.67,882.00,1300.33,859.33,1335.00,820.00,1287.67,976.00,1301.00,926.67,1312.33,882.67,1329.67,832.67
EK_00084_P04_06_frame_0000021119_r.jpg,0,1563.00,994.67,1477.67,968.00,1428.33,904.00,1421.00,867.33,1407.00,822.67,1462.75,850.83,1412.31,798.74,1382.81,770.02,1358.25,745.33,1506.25,837.33,1460.45,795.64,1439.25,814.83,1421.25,838.83,1548.25,846.83,1499.25,836.33,1473.75,848.83,1449.25,869.83,1577.75,866.33,1539.25,855.33,1516.25,861.33,1496.25,882.33
EK_00084_P04_06_frame_0000022175_l.jpg,0,745.58,1093.17,772.08,1085.17,758.58,1036.17,731.58,975.17,719.58,943.17,682.13,1044.27,705.58,999.17,725.08,981.17,764.68,975.07,676.53,1061.47,704.93,1026.27,730.93,1006.67,767.68,1006.07,679.73,1075.87,710.93,1046.27,732.93,1034.27,768.18,1040.57,683.33,1091.87,718.93,1070.27,741.33,1055.87,769.33,1063.47
EK_00084_P04_06_frame_0000022296_r.jpg,0,1266.72,734.02,1212.19,672.67,1164.47,612.18,1141.47,539.75,1119.33,465.67,1278.00,543.67,1207.93,451.14,1162.77,417.91,1120.00,393.00,1248.17,543.67,1181.33,465.00,1128.00,448.33,1086.67,441.67,1226.67,549.67,1190.00,494.33,1140.00,466.33,1081.33,457.67,1214.67,555.00,1171.33,511.67,1138.67,491.00,1087.33,476.33
EK_00084_P04_06_frame_0000022420_r.jpg,0,1000.00,831.33,926.00,850.00,851.84,836.90,804.85,800.24,765.37,770.16,840.67,748.00,780.67,714.00,742.81,689.32,701.33,662.00,873.33,708.00,808.60,665.83,777.33,646.00,738.00,623.33,902.67,686.00,862.67,650.67,834.00,626.67,800.67,608.67,935.33,666.67,902.67,628.67,880.00,608.00,850.67,594.67
EK_00084_P04_06_frame_0000022482_r.jpg,0,1335.67,1086.00,1241.67,1084.00,1190.33,1047.33,1144.92,1012.29,1129.67,966.00,1198.33,992.67,1128.33,939.33,1095.67,908.00,1073.00,874.67,1232.33,956.00,1175.00,881.33,1141.00,864.00,1117.00,882.00,1265.67,927.33,1202.33,863.33,1183.00,886.67,1172.33,916.67,1296.33,914.67,1240.33,895.33,1217.67,906.67,1201.00,930.00
EK_00084_P04_06_frame_0000023349_l.jpg,0,740.96,827.66,799.00,796.00,829.71,748.61,836.64,709.79,849.82,672.34,786.25,682.83,804.05,625.20,818.75,623.83,829.75,629.83,745.75,677.33,765.23,623.81,785.25,630.83,805.25,636.83,715.25,685.33,724.75,648.33,749.75,639.83,774.25,640.33,690.75,707.33,703.52,674.42,724.25,666.33,746.75,663.83
EK_00084_P04_06_frame_0000023674_l.jpg,0,807.00,654.33,862.33,659.67,917.47,642.29,950.92,623.33,974.42,606.33,899.92,570.33,944.44,510.54,974.42,485.33,984.42,485.33,868.92,550.33,920.54,486.03,947.50,468.26,964.42,462.33,844.42,540.33,875.80,478.07,901.54,458.46,918.70,453.55,814.42,535.83,832.92,498.83,855.42,492.83,875.92,492.33
EK_00084_P04_06_frame_0000023820_r.jpg,0,1513.67,855.67,1445.00,800.33,1379.00,762.33,1326.33,743.00,1288.33,724.33,1379.67,718.33,1297.67,696.33,1258.33,694.33,1231.00,691.67,1373.42,770.67,1313.92,783.17,1324.22,814.74,1374.42,817.17,1389.42,803.17,1345.42,828.17,1370.92,851.67,1407.92,845.17,1408.92,833.67,1378.92,860.17,1393.32,877.62,1420.49,870.64
EK_00084_P04_06_frame_0000026043_r.jpg,0,1821.50,918.00,1716.86,911.22,1627.21,885.45,1554.67,859.33,1502.00,846.00,1636.67,775.33,1524.67,789.33,1471.44,793.56,1423.26,793.56,1638.00,815.33,1564.67,811.33,1556.00,871.33,1590.00,905.33,1648.00,844.00,1606.00,838.67,1592.00,872.00,1608.00,904.67,1662.67,868.00,1633.33,861.33,1612.00,879.33,1642.67,900.67
EK_00084_P04_06_frame_0000026658_r.jpg,0,1454.85,579.78,1388.05,604.73,1329.81,590.74,1349.95,542.20,1359.46,528.22,1328.52,503.08,1295.01,499.21,1283.25,496.45,1272.50,492.45,1382.66,476.66,1379.44,493.41,1379.44,520.48,1382.02,537.24,1430.36,476.01,1420.69,493.41,1429.07,515.97,1434.23,532.73,1478.05,483.10,1465.81,494.70,1469.03,514.68,1470.96,527.57
EK_00084_P04_06_frame_0000027166_l.jpg,0,711.06,863.83,755.53,831.44,797.59,797.12,825.14,767.63,851.25,755.55,759.40,726.06,795.66,696.09,808.71,696.57,822.05,701.93,723.05,727.18,749.25,705.27,768.10,717.84,780.19,732.83,696.08,743.94,726.53,725.09,739.58,731.86,752.63,745.88,679.16,761.83,698.98,743.94,711.54,744.91,722.18,757.00
EK_00084_P04_06_frame_0000032278_l.jpg,0,519.48,995.79,581.20,986.13,611.20,962.80,609.20,918.47,593.20,901.80,588.67,887.93,607.33,862.93,614.33,849.27,622.00,832.93,556.20,877.13,553.87,818.47,555.53,793.13,558.20,772.47,525.87,889.13,524.87,837.47,532.20,807.80,551.20,796.47,497.30,898.37,498.72,858.66,501.87,824.37,507.01,805.23
EK_00084_P04_06_frame_0000033123_l.jpg,0,707.77,832.12,766.01,775.27,818.02,710.79,848.60,626.60,866.55,592.92,725.85,673.49,792.36,590.14,837.43,576.28,870.71,572.81,678.10,673.24,757.69,579.74,802.07,581.82,827.03,589.45,662.35,677.99,729.27,602.62,766.01,607.48,795.83,622.04,643.85,685.49,698.76,630.36,738.97,629.66,764.63,637.98
EK_00084_P04_06_frame_0000033695_r.jpg,0,1373.56,398.49,1322.14,404.20,1266.73,394.49,1268.93,344.07,1286.93,328.73,1254.27,309.40,1219.27,299.73,1210.27,302.40,1203.93,306.07,1297.01,282.52,1290.60,301.73,1295.93,318.07,1314.60,332.40,1342.71,276.80,1331.93,293.73,1333.27,313.07,1346.27,328.40,1390.70,277.38,1378.93,292.07,1376.27,310.73,1386.70,321.37
EK_00084_P04_06_frame_0000033884_r.jpg,0,1542.48,515.62,1471.80,529.91,1394.35,533.67,1390.18,480.25,1408.98,451.85,1352.99,441.18,1306.80,434.60,1294.20,438.20,1286.40,448.20,1393.60,392.30,1390.52,421.40,1410.81,443.11,1440.23,443.40,1446.98,368.99,1439.38,395.11,1457.95,424.54,1486.09,435.91,1502.63,348.69,1502.63,372.00,1515.41,393.05,1525.19,410.35
EK_00084_P04_06_frame_0000034235_r.jpg,0,1452.53,433.11,1401.87,454.21,1355.44,460.25,1320.46,444.57,1301.17,401.75,1295.24,433.19,1273.00,400.00,1285.49,381.25,1305.39,390.29,1304.95,388.62,1252.32,353.51,1275.81,340.90,1304.10,352.33,1338.38,361.48,1272.22,323.36,1302.95,320.90,1327.81,330.62,1374.38,327.48,1312.02,296.22,1327.81,296.33,1343.52,306.62
EK_00084_P04_06_frame_0000035679_r.jpg,0,1347.12,857.16,1295.43,854.30,1247.38,838.60,1272.86,813.15,1289.71,803.72,1294.57,768.30,1284.00,712.30,1278.00,705.15,1267.43,700.87,1328.57,765.44,1320.86,706.01,1314.29,699.44,1302.57,708.58,1354.57,770.30,1347.14,715.72,1328.29,719.44,1320.57,728.30,1380.00,783.44,1368.00,754.87,1352.29,751.72,1338.86,758.58
EK_00084_P04_06_frame_0000040023_r.jpg,0,1493.66,750.25,1422.48,716.75,1359.67,682.66,1356.68,648.56,1343.52,626.43,1420.68,595.33,1376.83,576.00,1356.83,562.50,1342.32,552.86,1479.90,601.91,1430.25,601.31,1426.06,622.25,1440.42,647.37,1516.33,633.50,1478.70,621.05,1471.52,640.19,1471.52,662.32,1541.83,667.50,1510.40,648.56,1504.42,667.71,1511.60,680.86
EK_00084_P04_06_frame_0000041953_r.jpg,0,1313.08,710.58,1248.00,731.60,1190.10,703.28,1180.67,653.60,1168.33,626.60,1197.00,610.93,1161.67,565.93,1152.33,557.93,1146.33,570.60,1234.81,596.62,1204.67,543.27,1183.33,539.93,1179.33,554.60,1273.67,597.20,1235.02,542.12,1215.10,550.62,1209.67,562.62,1308.81,597.77,1274.89,557.28,1258.05,569.63,1257.48,583.67
EK_00084_P04_06_frame_0000042463_l.jpg,0,1025.60,664.00,1067.60,599.00,1108.52,526.18,1163.20,402.40,1194.20,345.40,995.90,435.10,1056.90,339.10,1124.90,325.10,1194.40,324.10,1017.40,437.10,1070.40,365.60,1128.90,357.10,1187.40,359.60,1038.90,444.60,1084.40,395.10,1132.90,393.10,1178.40,394.10,1057.40,461.60,1108.90,437.10,1137.40,430.10,1165.40,435.60
EK_00084_P04_06_frame_0000042714_r.jpg,0,1271.39,837.24,1217.31,819.53,1172.34,784.12,1142.31,749.53,1124.96,721.68,1220.00,712.50,1216.50,662.50,1206.50,633.00,1191.50,616.00,1247.50,714.00,1226.00,666.00,1208.50,642.00,1194.50,625.50,1274.36,724.21,1264.93,674.30,1250.93,644.79,1237.50,625.93,1298.93,735.64,1297.79,691.36,1295.50,669.64,1292.20,652.77
EK_0016_P07_101_frame_0000000776_l.jpg,0,753.84,1055.97,751.83,1003.16,762.39,938.29,808.66,906.60,845.38,879.95,796.80,932.20,844.80,913.00,834.80,930.60,812.80,949.00,816.00,968.60,857.45,950.86,834.00,975.00,798.40,991.00,826.40,1000.60,866.00,990.59,823.75,1015.23,786.54,1024.29,837.60,1029.80,863.48,1026.80,837.33,1037.87,807.66,1040.88
EK_0016_P07_101_frame_0000002469_r.jpg,0,1318.00,933.67,1290.11,901.30,1263.50,859.27,1238.70,813.63,1209.04,772.76,1312.70,801.67,1290.11,752.99,1262.43,731.89,1235.40,717.39,1320.30,824.07,1296.30,778.87,1271.10,748.87,1237.50,734.47,1325.05,843.30,1268.50,830.67,1237.00,833.17,1203.50,842.67,1297.00,864.67,1273.50,859.67,1248.00,862.67,1219.50,870.67
EK_0016_P07_101_frame_0000003151_l.jpg,0,827.84,814.13,870.44,817.89,901.98,807.92,923.93,785.93,931.33,781.33,876.30,735.12,891.11,707.77,898.88,694.96,905.53,693.33,849.58,731.45,862.00,702.72,874.93,691.73,885.33,689.73,819.63,749.28,834.44,733.77,853.53,734.93,871.53,740.53,801.33,763.13,821.53,751.73,832.33,752.13,843.53,754.53
