image_name,hand_idx,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y
ND_0O9qhuAfe44_frame004751_r.jpg,1,22.77,252.34,110.35,249.71,210.36,226.78,299.89,217.12,360.94,208.97,219.76,82.48,328.33,122.92,358.98,181.73,360.00,231.43,204.52,102.74,287.96,170.05,294.96,241.01,274.31,293.59,186.71,135.87,250.30,205.10,252.68,262.32,229.90,307.45,174.13,163.69,221.41,214.60,227.63,257.67,215.04,295.24
ND_0WQSn-PUZtY_frame009270_r.jpg,0,449.85,621.13,498.26,569.09,565.30,536.89,629.76,538.45,677.02,547.72,552.18,509.09,596.82,485.09,646.28,494.90,689.32,509.27,527.97,546.33,602.19,564.07,665.29,591.34,713.27,614.67,513.95,596.42,590.35,625.74,651.91,650.27,698.56,665.83,508.91,647.84,569.61,688.40,599.75,706.81,624.88,716.58
ND_0hf8Dcl5Ex0_frame000301_r.jpg,0,21.90,429.43,29.12,388.51,41.36,353.51,60.95,333.05,81.35,324.53,10.50,325.70,53.32,294.42,82.35,303.51,96.79,316.40,10.70,342.19,60.58,310.34,93.83,313.66,116.35,319.48,18.02,363.35,72.52,344.15,102.51,342.84,120.69,343.19,30.13,384.28,72.65,370.04,96.85,364.59,114.21,360.65
ND_0kxPUGKUbIQ_frame003251_r.jpg,0,1174.71,436.97,1089.32,500.42,998.54,507.12,925.37,482.83,882.88,448.34,993.01,459.93,898.59,390.23,831.93,376.65,795.09,379.63,993.98,390.08,838.67,350.24,781.58,343.10,776.92,345.09,1007.40,331.30,851.97,291.54,802.24,287.83,798.92,294.65,1029.23,282.78,946.51,225.94,901.22,214.60,884.92,221.67
ND_0kxPUGKUbIQ_frame003251_r.jpg,1,7.87,519.93,118.77,572.80,232.37,545.94,313.75,485.53,360.69,432.32,222.68,505.72,362.85,442.26,428.04,404.47,469.37,380.09,174.87,432.37,323.81,344.31,375.34,342.46,389.04,362.81,127.74,372.86,266.76,296.38,320.82,309.76,336.93,335.44,85.89,334.54,190.22,261.91,237.82,271.31,256.59,295.10
ND_0qcs_fgPj3g_frame028751_r.jpg,0,944.49,488.06,872.32,485.96,815.82,443.97,777.41,409.86,746.21,390.31,859.24,354.05,793.74,345.36,771.07,366.92,765.23,383.78,889.51,342.28,822.43,341.36,798.39,366.87,792.80,389.65,907.20,346.99,845.08,345.00,821.54,364.42,814.78,385.00,914.99,358.75,866.44,354.22,844.21,366.32,833.92,381.82
ND_1JthTZfRWvo_frame000300_l.jpg,0,203.74,330.63,222.35,325.32,241.12,331.76,252.64,344.27,259.39,355.06,242.66,328.69,261.45,345.85,269.27,358.54,272.48,368.39,233.46,338.57,252.86,357.01,260.64,366.14,262.24,370.92,223.83,348.58,242.34,365.69,249.60,372.59,251.58,374.83,215.07,357.93,229.74,371.63,236.64,376.01,239.74,376.98
ND_1d7Bzrqr5TI_frame011251_l.jpg,0,261.16,728.00,359.33,650.32,460.66,544.02,569.80,457.99,660.18,391.75,305.72,369.25,459.50,280.47,570.82,283.06,647.44,301.38,317.63,385.43,466.80,303.45,566.47,309.64,637.40,334.30,338.82,419.16,465.28,358.54,549.44,364.10,612.30,390.10,361.17,454.55,457.99,410.01,521.55,413.35,570.83,433.21
ND_1d7Bzrqr5TI_frame011251_l.jpg,1,1218.76,624.87,1115.14,619.08,1004.48,525.70,906.95,431.45,818.99,353.10,1095.40,318.56,928.57,221.03,819.80,222.19,740.44,238.47,1098.48,318.65,931.21,238.61,833.07,268.45,783.56,313.92,1089.58,339.32,947.21,292.64,882.31,339.80,853.53,371.94,1078.97,358.46,979.36,342.74,929.18,376.28,907.76,409.16
ND_1dxACounNRE_frame017044_r.jpg,0,391.48,951.26,468.40,867.48,517.20,770.32,518.06,720.66,480.34,706.90,433.26,611.05,420.06,548.45,465.21,623.50,496.51,698.43,328.97,662.91,313.10,627.71,403.94,745.59,462.56,813.21,243.44,733.00,218.80,700.40,320.34,809.04,385.07,864.35,171.75,813.51,154.12,791.18,237.08,854.50,298.29,888.63
ND_1fAq474jxLA_frame006454_l.jpg,0,829.07,993.67,852.22,956.97,881.90,925.38,909.00,906.49,927.15,895.16,867.57,923.88,876.60,883.89,885.45,866.38,889.39,850.57,862.04,947.06,911.31,929.81,949.99,922.58,978.68,916.55,866.36,975.46,917.60,960.77,956.95,952.47,986.92,943.14,876.64,1003.96,917.00,991.87,940.84,985.01,961.38,978.46
ND_1fAq474jxLA_frame006454_l.jpg,1,1090.69,628.30,1134.94,631.79,1168.50,654.73,1184.37,684.22,1190.44,710.15,1173.02,651.31,1185.92,690.39,1189.43,712.70,1188.90,730.58,1151.82,652.07,1163.18,705.11,1168.68,733.32,1172.97,755.40,1129.47,654.05,1137.63,706.78,1144.73,726.37,1151.39,738.41,1108.36,656.34,1113.82,692.58,1118.35,699.80,1122.68,701.71
ND_1fAq474jxLA_frame006693_r.jpg,0,828.46,994.42,848.67,956.12,877.45,925.66,905.50,911.18,925.81,911.25,862.49,921.09,867.53,880.82,876.62,867.94,880.56,858.81,858.54,943.66,903.35,924.26,939.15,915.87,964.44,909.22,863.20,972.14,911.51,954.98,949.79,945.51,978.03,935.46,873.63,1000.28,911.07,986.60,935.02,978.27,955.17,969.69
ND_1fAq474jxLA_frame006932_l.jpg,0,1316.17,863.77,1332.78,822.49,1360.53,790.54,1385.28,763.21,1395.59,739.67,1411.44,819.82,1462.95,811.18,1493.42,807.06,1517.07,804.50,1417.75,845.15,1473.97,834.86,1507.59,829.20,1533.21,825.42,1416.53,869.29,1470.01,863.62,1502.31,861.22,1526.22,859.46,1410.10,891.54,1451.00,892.29,1475.54,892.51,1495.22,892.28
ND_1kD4M3B9t68_frame000301_l.jpg,0,131.73,442.80,124.69,414.46,100.73,401.91,76.40,398.99,58.09,395.86,79.78,420.46,44.90,418.39,23.70,416.72,7.70,414.48,78.14,440.25,40.96,439.32,16.23,434.23,-2.35,428.86,80.88,453.63,53.58,445.12,41.78,436.79,33.75,430.25,86.23,461.38,69.86,449.78,65.16,440.99,63.46,434.08
ND_1lre1rD0fZE_frame016501_r.jpg,0,1065.56,549.04,1082.13,565.67,1107.36,576.86,1130.70,579.48,1150.07,579.89,1123.57,571.71,1151.62,581.22,1161.29,586.38,1164.96,587.77,1124.64,566.79,1151.07,576.41,1160.15,582.04,1165.70,584.64,1124.12,564.12,1147.64,572.62,1157.87,577.47,1164.77,579.67,1122.28,564.19,1144.19,570.38,1153.26,575.52,1158.41,578.19
ND_1n988ZbdIwc_frame008373_r.jpg,0,1477.15,729.47,1296.52,722.79,1200.23,625.68,1179.39,535.84,1179.39,478.96,1182.11,478.36,1084.68,413.34,1042.45,399.65,1027.48,404.02,1273.42,426.73,1200.48,312.54,1197.64,349.54,1204.14,390.70,1362.12,408.29,1304.13,315.37,1280.55,356.09,1286.57,392.33,1445.94,414.20,1391.15,348.06,1363.40,378.66,1371.62,415.30
ND_1y30oBpiYK4_frame000751_l.jpg,0,600.92,423.99,598.28,394.86,591.66,371.64,588.79,354.24,587.28,338.46,564.07,384.14,551.83,377.25,555.31,367.86,561.73,360.45,565.90,397.30,557.38,391.33,564.30,378.86,573.50,370.73,574.18,410.60,571.87,404.76,580.04,392.83,588.45,383.94,586.57,422.52,587.93,417.79,594.41,410.05,601.16,403.59
ND_1y30oBpiYK4_frame002501_l.jpg,0,630.55,552.16,610.26,551.20,590.95,554.17,576.90,558.91,566.29,563.00,608.13,556.46,606.95,573.81,605.79,585.44,605.01,596.66,624.14,563.46,617.70,588.07,610.51,596.36,604.47,600.14,636.75,570.31,630.37,595.11,622.52,600.53,615.71,600.55,645.95,576.02,640.28,595.06,632.91,600.71,626.35,602.29
ND_1y30oBpiYK4_frame002501_l.jpg,1,469.42,550.28,489.36,553.12,501.35,563.17,504.73,577.67,503.16,588.55,483.60,561.38,486.43,581.10,490.31,594.14,494.42,606.60,468.28,566.71,474.69,590.68,482.99,606.93,491.14,620.38,456.87,571.93,460.05,592.66,466.57,607.21,474.96,618.58,449.71,575.58,444.42,588.85,446.92,599.35,453.39,608.16
ND_1y30oBpiYK4_frame002751_l.jpg,0,481.88,510.44,476.26,503.92,473.32,501.07,477.45,498.09,480.52,497.93,473.62,537.20,471.18,548.08,477.92,549.58,489.76,548.54,484.67,546.55,486.16,560.87,495.77,562.74,506.49,560.26,495.85,551.49,499.23,565.75,508.90,566.94,519.16,565.21,506.05,552.53,510.09,563.39,517.27,565.60,524.66,564.21
ND_1y30oBpiYK4_frame013251_r.jpg,0,871.69,456.78,900.38,445.29,926.04,443.63,942.72,450.47,951.98,460.21,944.46,439.12,971.02,454.68,970.75,465.02,967.09,470.12,945.64,450.00,972.05,467.90,967.44,474.44,959.48,474.53,942.26,461.98,958.75,478.39,950.65,481.50,942.70,479.53,935.51,473.77,946.01,482.79,939.80,483.48,933.31,481.50
ND_1y30oBpiYK4_frame013251_r.jpg,1,780.07,403.33,788.24,421.73,803.54,430.78,814.96,436.71,824.14,439.52,831.44,420.84,843.17,431.75,842.95,443.06,836.94,447.76,837.63,416.59,855.57,428.93,850.77,441.88,840.91,446.78,842.89,413.39,865.81,421.87,859.82,434.19,848.82,438.85,847.41,411.24,869.34,413.99,868.56,423.84,859.78,430.21
ND_1y30oBpiYK4_frame013501_l.jpg,0,162.98,319.01,232.18,303.85,323.95,296.65,413.93,319.42,485.79,355.70,392.65,188.09,485.22,217.35,533.54,253.85,563.56,288.81,391.47,225.07,477.40,258.79,510.68,298.24,527.75,338.88,383.30,265.57,451.69,294.12,472.72,327.68,487.06,360.10,372.34,304.21,424.32,321.24,441.02,346.96,452.65,370.67
ND_22notxXFw4M_frame007801_r.jpg,0,911.29,182.59,905.80,245.01,871.99,285.22,834.19,300.49,810.61,307.64,820.55,255.47,789.43,313.09,793.43,334.27,799.91,344.53,797.38,230.31,763.26,293.34,773.64,316.24,787.86,325.15,788.79,211.31,772.66,265.91,787.84,281.26,802.49,282.37,790.49,200.24,780.39,241.81,794.20,256.42,809.40,257.50
ND_2AsZewJTyjQ_frame007441_r.jpg,0,1778.26,1632.80,1867.27,1636.64,1923.82,1685.74,1941.27,1748.05,1939.98,1797.02,1946.16,1750.41,2005.61,1845.70,2013.38,1885.00,2012.57,1910.65,1902.66,1788.49,1952.34,1899.47,1962.48,1946.76,1964.54,1976.79,1853.38,1807.34,1858.77,1875.59,1848.46,1859.99,1838.30,1837.57,1807.02,1813.65,1803.21,1855.61,1794.56,1845.95,1787.53,1824.78
ND_2Yg-G5Ar-z4_frame002751_l.jpg,0,422.07,368.98,455.61,368.21,478.96,393.47,491.99,424.55,504.49,447.33,442.65,422.58,460.59,456.86,479.58,467.60,493.98,470.70,429.65,431.01,466.71,445.40,483.50,435.22,486.40,425.01,424.69,432.81,462.29,440.01,474.98,429.60,475.87,421.78,424.85,433.63,455.29,439.12,465.90,430.91,465.67,424.26
ND_2Yg-G5Ar-z4_frame002751_l.jpg,1,642.32,303.84,634.84,318.70,626.58,345.19,611.88,372.01,596.94,390.93,664.54,379.23,633.80,403.44,609.54,412.73,589.44,417.06,653.52,381.36,617.81,390.16,607.63,367.55,605.59,347.44,640.54,378.73,610.03,381.98,604.64,361.63,605.73,344.07,630.81,373.95,609.02,373.74,603.71,359.63,603.50,347.29
ND_2Yg-G5Ar-z4_frame003501_r.jpg,0,790.20,33.52,735.72,60.67,700.71,105.72,676.67,151.32,657.73,188.44,750.30,108.64,733.53,193.63,725.04,240.67,720.32,270.89,799.13,114.76,784.78,210.79,762.16,252.70,743.14,270.19,835.27,120.88,819.14,210.34,792.00,241.67,769.43,252.93,855.22,126.26,837.33,196.47,811.22,219.13,790.07,225.71
ND_2Yg-G5Ar-z4_frame003501_r.jpg,1,238.76,105.11,301.65,71.24,369.74,76.93,421.34,105.93,463.38,122.82,349.28,99.72,424.69,138.44,462.78,158.70,489.81,172.82,328.30,142.50,410.78,186.20,456.31,201.39,486.94,209.19,311.30,176.91,392.89,211.04,425.81,203.01,441.05,190.43,299.77,201.28,367.96,223.16,400.13,213.97,415.28,200.57
ND_2Yg-G5Ar-z4_frame007751_r.jpg,0,429.64,588.34,452.95,599.12,470.43,620.38,483.21,638.93,496.84,649.54,448.85,629.27,448.00,655.47,445.28,671.80,442.14,684.86,431.00,631.94,426.51,660.20,421.53,677.00,416.08,690.07,418.21,632.98,414.27,659.91,409.88,676.32,405.10,689.26,410.55,633.99,408.62,657.56,406.61,671.76,404.18,683.28
ND_2Yg-G5Ar-z4_frame007751_r.jpg,1,699.29,538.93,681.86,539.14,665.30,555.40,650.17,573.19,640.25,586.59,697.45,580.00,678.90,606.68,659.88,612.08,645.89,610.52,705.52,587.79,683.41,613.76,663.20,616.68,648.58,613.49,706.93,592.36,684.94,616.19,666.88,617.89,654.47,614.69,704.25,594.14,686.15,613.24,670.23,616.58,658.62,614.84
ND_2jZlt_JB0CQ_frame001196_l.jpg,0,178.88,742.79,198.33,673.57,194.36,628.95,194.68,601.18,204.96,581.48,114.98,619.64,170.70,575.80,210.45,575.66,235.07,586.91,118.16,643.96,176.78,591.49,212.00,602.52,223.20,619.28,134.92,670.15,179.41,615.30,210.66,620.39,220.02,633.46,157.83,694.37,192.82,656.92,208.32,652.14,208.74,655.02
ND_2jZlt_JB0CQ_frame001196_l.jpg,1,393.81,598.20,396.63,626.36,407.20,653.49,405.04,681.09,402.13,706.72,434.09,616.24,419.41,623.73,393.06,632.62,368.28,641.62,432.03,587.39,407.68,592.98,381.59,601.51,356.39,612.50,423.20,563.79,408.74,559.66,384.72,564.59,360.49,573.97,411.69,543.04,421.00,523.61,413.31,520.70,397.51,527.52
ND_2ue7tmgxWCE_frame003001_l.jpg,0,1049.88,343.08,1014.83,362.38,994.51,389.58,978.01,415.21,961.15,432.48,1037.31,415.54,1037.53,456.28,1039.92,484.37,1042.33,508.38,1066.40,416.62,1083.10,461.93,1091.14,491.18,1097.47,514.81,1087.18,412.58,1104.76,453.48,1111.66,481.17,1117.03,503.08,1098.66,405.68,1115.63,437.29,1125.42,458.06,1133.00,475.45
ND_2ue7tmgxWCE_frame003001_l.jpg,1,465.32,11.93,501.03,24.92,529.14,54.25,547.49,86.54,559.48,111.11,478.23,84.38,491.65,133.35,502.93,150.51,509.93,156.38,453.52,90.37,470.02,140.56,484.06,158.90,495.33,166.78,440.58,92.36,458.99,132.62,474.74,146.65,487.25,152.79,436.15,91.84,452.93,118.99,467.04,128.87,478.57,133.21
ND_2ue7tmgxWCE_frame011401_l.jpg,0,587.14,214.03,617.92,236.73,628.20,269.97,627.72,299.16,623.60,318.53,574.14,302.41,583.72,339.82,607.50,327.40,613.97,305.88,558.16,305.78,575.00,348.06,602.86,330.16,605.83,306.59,544.57,307.05,562.93,351.20,588.75,332.31,588.59,307.89,533.62,305.45,546.86,349.31,570.03,341.22,576.69,319.04
ND_2ue7tmgxWCE_frame021001_l.jpg,0,918.09,536.10,909.98,477.72,871.76,448.56,829.25,453.98,803.23,474.12,863.37,417.81,794.44,444.42,767.67,475.40,755.70,498.38,843.58,432.84,781.34,469.64,765.51,500.25,758.37,521.83,825.45,455.87,774.32,494.74,763.77,520.52,757.73,539.48,810.55,487.19,778.35,518.53,769.79,537.15,763.32,552.86
ND_2ue7tmgxWCE_frame021901_r.jpg,0,908.21,565.43,921.61,487.78,897.44,421.22,880.27,376.80,871.31,357.12,792.14,457.48,797.97,392.07,831.50,368.71,858.71,359.82,780.47,498.99,791.05,427.24,831.39,403.77,862.78,395.60,789.11,533.55,796.13,471.55,829.10,446.21,859.60,435.93,807.03,558.81,812.02,512.36,834.13,489.67,856.53,478.64
ND_2ue7tmgxWCE_frame033301_l.jpg,0,328.26,103.27,384.97,91.81,457.13,104.60,513.80,130.60,558.58,154.83,498.60,66.90,554.07,88.21,566.48,116.04,561.99,137.74,486.15,98.79,543.13,122.83,558.27,152.39,564.74,177.43,469.65,127.25,518.80,147.77,538.77,171.47,541.14,194.21,449.48,154.53,489.82,167.48,510.09,181.32,519.81,196.71
ND_2ue7tmgxWCE_frame034201_r.jpg,0,315.99,521.62,283.33,423.12,305.86,336.93,335.88,272.23,343.49,218.50,425.28,362.03,500.26,300.69,551.07,262.97,593.80,234.46,462.81,409.99,555.04,359.21,616.63,323.43,665.70,299.07,480.42,456.88,571.95,419.04,628.75,391.03,674.51,368.78,482.73,498.02,562.39,481.51,613.97,471.92,659.23,461.82
ND_3-tEjTl7Lzk_frame003001_l.jpg,0,353.11,516.91,376.11,535.39,386.02,558.05,384.97,577.65,380.20,592.22,388.62,563.38,389.87,597.45,384.57,611.71,378.87,620.56,373.03,563.22,372.15,596.09,367.80,611.58,363.32,620.75,357.12,562.32,354.96,590.97,352.85,604.69,351.37,612.82,343.05,561.06,341.71,584.16,341.93,594.98,342.12,602.00
ND_306wcl_ZdIs_frame002391_r.jpg,0,434.20,500.07,454.86,458.67,487.46,440.15,511.00,432.96,523.09,426.23,525.28,477.10,540.55,442.40,524.19,433.27,514.80,436.94,528.35,496.96,550.43,462.54,534.04,452.93,521.55,456.31,521.93,508.17,544.41,479.75,531.51,468.80,519.01,470.94,512.54,511.10,529.57,489.51,522.39,480.49,513.97,482.22
ND_321FfAhcQfs_frame002991_l.jpg,0,325.89,230.53,314.65,217.96,301.72,209.82,290.59,206.87,282.36,208.18,299.78,206.47,280.42,202.46,271.03,203.93,264.97,205.85,300.32,214.21,279.23,209.05,271.49,209.69,267.34,210.97,300.67,223.96,281.05,221.74,282.79,224.26,287.99,226.24,300.42,234.52,284.19,233.26,285.25,233.92,289.64,234.72
ND_3MIx2xsfays_frame002501_l.jpg,0,2155.62,1503.63,2157.50,1361.67,2068.60,1235.34,1979.02,1155.34,1905.34,1091.82,1945.46,1371.14,1773.31,1337.30,1699.02,1282.93,1659.43,1236.53,1913.15,1455.21,1744.98,1403.07,1707.03,1331.21,1718.68,1281.54,1899.61,1501.41,1755.43,1442.22,1726.55,1375.40,1731.39,1331.42,1895.68,1515.79,1780.99,1461.47,1752.83,1409.05,1748.77,1370.41
ND_3Pyo3m3Ib3M_frame007501_l.jpg,0,1083.02,348.75,1030.25,302.61,962.69,286.57,910.35,313.14,878.58,345.72,981.94,266.09,895.71,292.22,857.98,330.74,842.18,360.03,1006.84,309.69,911.11,328.46,860.61,360.93,841.73,384.32,1022.46,359.53,929.51,375.29,879.03,396.14,859.07,410.21,1032.48,412.44,950.62,432.62,914.51,435.24,900.73,431.77
ND_3Pyo3m3Ib3M_frame007501_l.jpg,1,559.71,444.83,567.17,408.49,567.18,389.41,582.83,395.10,600.94,413.44,508.76,397.37,534.40,389.51,565.31,398.66,584.50,412.15,499.33,433.29,551.47,434.53,581.14,435.85,589.18,436.76,506.80,466.10,556.35,465.73,581.07,462.55,582.24,459.56,519.79,493.80,557.77,491.12,577.34,485.42,580.27,480.62
ND_3Pyo3m3Ib3M_frame023501_r.jpg,0,1074.50,728.74,1043.50,716.93,1022.92,699.09,1006.75,686.32,989.31,678.22,1037.12,672.66,1026.09,648.50,1013.10,639.94,1000.24,634.30,1048.19,674.97,1046.75,645.85,1039.46,629.76,1031.73,615.50,1059.82,684.85,1060.69,659.09,1056.81,643.16,1052.11,627.96,1071.53,701.52,1080.25,687.38,1080.93,677.18,1080.64,666.42
ND_3Pyo3m3Ib3M_frame023501_r.jpg,1,808.80,626.33,795.39,623.59,789.00,612.63,796.46,600.51,807.07,591.18,791.08,580.29,787.11,559.62,785.69,550.29,784.15,540.88,804.55,575.38,802.95,556.86,803.32,546.71,804.05,539.39,817.46,577.77,821.40,560.01,824.90,553.79,827.28,551.79,828.54,584.64,832.66,571.90,834.88,567.91,836.14,566.98
ND_3ey3cr5iCIs_frame021828_l.jpg,0,1077.27,482.95,1070.44,438.53,1049.50,403.21,1022.70,380.36,998.32,369.11,994.84,404.32,944.17,406.08,914.72,409.36,892.79,412.53,984.92,431.49,934.51,430.95,901.67,433.49,876.62,437.13,981.14,462.21,935.34,458.83,903.61,457.68,879.20,456.20,980.62,494.59,943.49,489.59,921.32,486.18,903.74,482.07
ND_41Glwpi3-Xc_frame003601_l.jpg,0,400.52,761.57,477.66,708.05,521.81,624.44,555.24,555.29,596.15,517.73,464.29,592.05,455.56,467.68,448.47,394.78,444.23,339.82,391.76,599.36,363.66,457.37,353.61,373.42,348.58,310.25,334.19,606.37,311.27,479.22,315.87,403.64,322.83,350.07,297.18,615.75,289.43,508.37,298.59,452.63,310.63,413.42
ND_47_XQJhKK9o_frame000898_r.jpg,0,705.32,1807.72,606.64,1564.54,644.62,1349.26,711.44,1206.87,722.69,1131.05,937.26,1374.59,867.97,1150.44,789.31,1094.26,742.50,1075.05,1058.95,1421.40,1019.20,1181.36,910.35,1142.94,829.15,1155.61,1109.31,1476.41,1075.79,1262.99,978.74,1217.90,906.40,1232.17,1108.31,1526.13,1078.52,1367.25,998.51,1317.54,931.73,1319.26
ND_4iGS873sCno_frame000001_l.jpg,0,577.00,684.18,550.57,678.12,515.41,687.05,485.12,691.22,462.42,688.22,544.70,687.12,532.30,691.43,522.48,691.22,513.20,691.17,561.48,699.46,546.07,710.89,536.77,713.73,531.30,715.61,574.85,711.33,562.76,725.20,558.45,726.13,558.37,726.45,585.87,720.54,576.43,734.87,574.54,737.03,576.32,737.39
ND_4iGS873sCno_frame021230_r.jpg,0,680.93,514.74,674.81,529.20,671.26,549.09,669.37,565.69,668.53,577.74,678.22,558.07,676.98,577.48,674.59,587.45,671.94,593.86,681.19,557.35,680.36,575.66,677.63,585.97,674.71,592.65,682.18,555.68,681.00,572.71,678.86,582.63,675.92,589.87,681.49,553.69,680.14,568.34,677.91,576.88,674.57,583.06
ND_4iGS873sCno_frame021230_r.jpg,1,539.28,223.55,562.40,218.80,589.37,225.60,609.30,232.85,624.94,230.07,576.97,237.60,583.22,259.42,587.05,266.68,590.07,269.86,561.84,246.97,572.55,275.32,580.08,282.75,585.23,284.75,549.31,254.41,564.59,278.86,570.96,278.18,573.88,272.88,540.02,260.39,551.99,279.57,555.78,277.00,556.30,271.29
ND_4l22-sl19H4_frame000300_r.jpg,0,194.45,524.25,240.66,517.94,271.60,529.28,287.07,552.21,285.48,569.72,273.13,542.68,295.80,553.17,312.39,561.82,327.09,568.68,264.71,555.69,285.26,570.74,298.62,577.47,307.67,579.26,253.41,567.21,272.68,583.67,287.02,588.67,295.23,586.23,238.67,578.87,253.48,596.04,264.85,599.17,272.41,593.80
